apple	100006	1000182	3	0
others	100001	100001	1	0
apple	100017	1000183	12	0
others	100020	1000322	1	0
lenovo	100020	1001617	1	0
yulong	100008	1000385	0	0
oppo	100017	1000307	5	0
huawei	100023	1000381	1	0
huawei	100021	1001400	1	0
oppo	100025	1000315	5	0
apple	100011	1000086	10	0
apple	100011	1000087	8	0
nubia	100018	-	1	0
nubia	100027	1000001	1	0
vivo	100017	1000264	9	0
gionee	100012	1000230	1	0
oppo	100023	1000259	3	0
gionee	100025	1000148	1	0
apple	100023	1000131	2	0
apple	100023	1000132	1	0
huawei	100023	1000132	1	0
apple	100023	1000138	4	0
oppo	100027	1000044	4	0
huawei	100011	1001580	1	0
oppo	100019	1000172	4	0
xiaomi	100012	1000133	8	0
letv	100016	1000021	1	0
vivo	100028	-	5	0
xiaomi	100012	1000137	2	0
vivo	100012	1001579	8	0
xiaomi	100007	1001624	2	0
samsung	100013	-	2	0
apple	100017	1000274	5	0
vivo	100015	-	31	0
yulong	100016	1000021	3	0
huawei	100019	1000231	6	0
meizu	100018	-	4	0
lenovo	100028	1000383	1	0
vivo	100018	1000346	1	0
oppo	100021	1001278	1	0
xiaomi	100006	1000005	4	0
lenovo	100011	1000087	1	0
coolpad	100019	1000035	1	0
others	100018	1000013	1	0
apple	100025	1000315	0	0
gionee	100012	1000155	1	0
apple	100023	1001552	1	0
huawei	100006	1000294	2	0
letv	100023	-	3	0
apple	100031	1001604	1	0
apple	100031	1001606	2	0
apple	100018	1000263	1	0
oppo	100020	-	13	0
others	100027	1000202	2	0
xiaomi	100023	1000131	1	0
vivo	100009	100009	11	0
samsung	100003	-	4	0
gionee	100004	1000306	2	0
letv	100010	-	3	0
letv	100004	1000163	0	0
apple	100027	1000001	49	0
xiaomi	100005	1000045	2	0
oppo	100016	1000219	53	1
xiaomi	100017	1000003	20	0
htc	100011	1000007	1	0
gionee	2	-	0	0
others	100016	1000219	4	1
apple	100018	-	41	0
vivo	100004	1000102	4	0
meizu	100013	-	5	0
cmdc	100019	1000139	0	0
meizu	100001	100001	2	0
huawei	100014	1000295	1	0
huawei	327	-	5	0
apple	100004	1000306	9	0
xiaomi	100023	1000311	0	0
vivo	100011	1000129	4	0
xiaomi	100023	1000314	1	0
xiaomi	327	-	2	0
huawei	100019	1000094	8	0
huawei	100019	1000093	5	0
huawei	100025	1001462	1	0
huawei	100012	1000230	2	0
others	100016	1000181	2	0
apple	100018	1000130	6	0
zte	100015	1000174	1	0
xiaomi	100014	1000250	1	0
apple	100004	1000237	3	0
apple	100027	1000178	4	0
vivo	100021	1001490	2	0
huawei	100016	1000327	1	0
gionee	100024	1000185	1	0
coolpad	100014	1000070	1	0
vivo	100027	1000168	1	0
vivo	100025	1001476	1	0
apple	100029	1000052	4	0
nubia	100011	-	1	0
huawei	100008	1000054	2	0
huawei	100019	1000323	5	0
apple	100016	1000021	58	0
samsung	100019	1001701	2	0
oppo	100008	1000054	4	0
vivo	100015	1000008	17	0
huawei	100025	1000330	0	0
apple	100013	1000136	10	0
others	100004	1000102	1	0
huawei	100016	1000219	12	0
xiaomi	100014	1000070	8	0
apple	100004	1000158	3	0
gionee	100020	-	1	0
vivo	100020	1000288	1	0
hisense	100024	1000387	2	0
meizu	100031	1000053	2	0
huawei	100030	1001589	2	0
samsung	100014	1000068	2	0
letv	100019	-	1	0
apple	100013	1000048	39	0
alps	100013	1000048	0	0
others	100012	-	3	0
letv	100005	1000365	1	0
apple	100012	1001564	5	0
gionee	100021	1000057	1	0
huawei	100017	1000307	2	0
meizu	100013	1000012	6	0
meizu	100013	1000011	1	0
xiaomi	100023	1000132	1	0
samsung	100019	1000094	3	0
vivo	100019	1000323	2	0
meizu	100022	100022	19	0
xiaomi	100007	1000015	3	0
samsung	100012	1000196	1	0
nubia	100010	1000117	1	0
gionee	100016	1000247	0	0
oppo	100023	1000060	2	0
xiaomi	100027	1000074	3	0
oppo	100008	1000233	2	0
others	100020	1000069	1	0
meizu	100023	-	19	0
huawei	100003	1000106	1	0
apple	100006	1001590	1	0
apple	100024	1000024	30	0
lenovo	100016	1000228	1	0
meizu	100003	1000065	1	0
meizu	100003	1000067	6	0
meizu	100003	1000066	5	0
vivo	100005	1000061	0	0
lenovo	100016	1000227	1	0
vivo	100019	1000107	2	0
meizu	100012	1000133	3	0
yulong	100010	1000034	1	0
huawei	100020	1000025	3	0
others	327	-	1	0
oppo	100013	1000147	5	0
meitu	100016	-	1	0
vivo	100003	1000058	7	0
apple	100010	1000117	11	0
oppo	100018	1000110	7	0
huawei	100015	1000029	7	0
vivo	100017	1000095	6	0
others	100019	1000035	4	0
gionee	100007	-	3	0
others	100019	1000030	3	0
vivo	100007	1000232	3	0
others	100020	1000201	0	0
oppo	100028	1001593	3	0
xiaomi	100020	1000025	2	0
oppo	100025	1000148	14	0
vivo	100023	1000381	5	0
oppo	100012	1000155	3	0
apple	100019	1000042	12	0
xiaomi	100025	1000198	1	0
vivo	100006	1000005	2	0
huawei	100017	1000274	7	0
apple	100019	1000047	12	0
eton	100019	1000231	1	0
nubia	100015	1000080	1	0
others	100023	-	14	0
samsung	100021	1001382	1	0
xiaomi	100013	1000012	7	0
xiaomi	100013	1000011	1	0
huawei	100018	-	17	0
meizu	100023	1000138	1	0
oppo	100017	1000372	2	0
oppo	100017	1000371	2	0
others	100002	100002	3	0
zte	100002	100002	1	0
huawei	100013	-	14	0
oppo	100003	1000216	4	0
vivo	100017	1000274	7	0
xiaomi	100027	1000178	0	0
huawei	100005	1000365	1	0
changhong	100028	1000376	1	0
vivo	100025	1000019	21	0
oppo	100011	1000129	2	0
huawei	100013	1000012	6	0
huawei	100013	1000011	4	0
vivo	100023	1000259	2	0
meizu	100014	1000295	2	0
nubia	100023	-	2	0
meizu	100021	-	3	0
huawei	100014	1000204	4	0
oppo	100012	1000020	88	0
meizu	100004	1000163	1	0
oppo	100027	1000074	4	0
nubia	100028	1001593	1	0
gionee	100025	1000193	0	0
xiaomi	100006	1000119	1	0
vivo	100012	1001564	7	0
alps	100014	-	3	0
gionee	100025	1000198	2	0
others	100023	1000184	1	0
oppo	100005	1000192	7	0
alps	100003	1000143	1	0
huawei	100013	1000167	1	0
oppo	100005	1000197	1	0
others	100031	1000349	1	0
apple	100017	1000249	7	0
oppo	100023	1001536	4	0
samsung	100013	1000012	4	0
oppo	100003	1000143	4	0
nubia	100023	1000060	1	0
xiaomi	100012	1000059	1	0
meizu	100004	1000306	0	0
apple	100012	1000155	6	0
vivo	100024	1000332	9	0
huawei	100006	1000286	4	0
lenovo	100027	-	1	0
vivo	100025	1000341	5	0
vivo	100025	1000343	3	0
others	100015	1000121	1	0
oppo	100019	1000107	1	0
meizu	100004	1000096	1	0
meizu	100004	1000237	2	0
others	100012	1000155	1	0
samsung	100018	1000013	3	0
xiaomi	100011	1000006	7	0
xiaomi	100011	1000007	7	0
coolpad	100016	1000227	1	0
meizu	100004	1000238	2	0
letv	100012	1000020	1	0
yulong	100016	1001651	1	0
huawei	100004	1000237	2	0
others	100016	1000229	1	0
others	100016	1000228	1	0
vivo	100015	1000043	29	0
vivo	100015	1000040	13	0
alps	100014	1000250	1	0
gionee	100003	1000058	1	0
samsung	100002	100002	13	0
huawei	100006	1000064	2	0
huawei	100014	1000023	13	0
vivo	100025	1001507	4	0
oppo	100006	1000004	7	0
oppo	100011	-	53	0
oppo	100008	1001607	3	0
gionee	100011	1000086	2	0
samsung	100024	1000355	1	0
huawei	100020	1000362	1	0
xiaomi	100023	1000302	3	0
apple	100008	1000309	2	0
xiaomi	100018	1000222	2	0
xiaomi	100024	1000332	1	0
tcl	100015	-	2	0
vivo	100031	-	14	0
huawei	100016	1000049	15	0
vivo	100019	1001644	6	0
oppo	100007	1000232	4	0
vivo	100027	1000178	5	0
vivo	100023	1001536	1	0
vivo	100027	1001621	6	0
koobee	100004	1000306	1	0
apple	100004	1000142	13	0
alps	100016	1000247	2	0
xiaomi	100031	1001604	1	0
vivo	100013	1000082	6	0
vivo	100006	1000004	10	0
oppo	100010	1000098	18	0
oppo	100010	1000090	1	0
samsung	100003	1000083	8	0
meizu	100011	1000086	2	0
others	100010	1000002	1	0
samsung	100013	1000048	2	0
apple	100008	1000233	5	0
meizu	100018	1000013	6	0
samsung	100016	1000049	3	0
samsung	100007	1000232	1	0
changhong	100014	-	1	0
apple	100006	1001611	1	0
xiaomi	100016	1000181	6	0
huawei	100025	1000148	5	0
xiaomi	100003	1000066	9	0
meizu	100024	-	3	0
yulong	100011	1000028	1	0
others	100014	1000023	2	0
apple	100003	1000200	8	0
meizu	100016	1000113	1	0
gionee	100017	1000307	1	0
yulong	100015	1000029	1	0
yulong	100007	1000232	1	0
lenovo	100009	100009	1	0
meizu	100018	1000120	2	0
vivo	100017	1001625	6	0
samsung	100016	1000228	4	0
gionee	100024	1001491	1	0
samsung	100001	100001	4	0
gionee	100021	-	1	0
apple	100018	1000199	3	0
zte	100023	1000314	1	0
yulong	100021	-	1	0
vivo	100023	1000060	3	0
zte	100019	1001693	1	0
alps	100017	1000003	1	0
asus	100018	1000222	1	0
yulong	100031	-	1	0
vivo	100019	1000172	3	0
letv	100024	1000024	3	0
letv	100011	1000062	0	0
samsung	100010	1000162	1	0
samsung	100003	1000072	1	0
oppo	100013	1000173	3	0
huawei	100017	1000003	54	0
doov	100019	1000035	3	0
apple	100010	1000162	10	0
meizu	100015	1000179	1	0
xiaomi	100019	1001701	2	0
oppo	100018	1000120	8	1
oppo	100020	1000201	1	0
meizu	100015	1000174	1	0
others	100019	1000022	3	0
huawei	100008	1001574	1	0
vivo	100012	1000196	11	0
vivo	100012	1000195	0	0
vivo	100005	1000127	5	0
vivo	100005	1000125	5	0
gionee	100019	1001644	2	0
samsung	100016	1000078	2	0
meizu	100019	1000093	4	0
meizu	100019	1000094	4	0
samsung	100004	1000306	1	0
huawei	100026	-	1	0
huawei	100017	1000264	9	0
boway	100027	1000178	0	0
yulong	100014	1000068	1	0
others	100011	1000046	3	0
apple	100005	1000320	1	0
oppo	100028	1000220	4	0
apple	100005	-	1	0
apple	100014	1000070	10	0
xiaomi	100019	1001644	10	0
xiaomi	100017	1000264	7	0
xiaomi	100004	1000142	4	0
meizu	100014	1000150	1	0
cmdc	100008	1000014	1	0
oppo	100030	-	11	0
oppo	100025	1000378	2	0
oppo	100002	100002	29	0
others	100017	1000183	1	0
samsung	100004	1000238	2	0
letv	100003	1000065	1	0
vivo	100017	1000289	15	0
apple	100015	1000179	4	0
oppo	100003	1000200	8	0
oppo	100020	1000069	5	0
apple	100015	1000174	3	0
apple	100023	1000151	3	0
meizu	100024	1001543	1	0
apple	100023	1000159	6	0
letv	100002	100002	1	0
oppo	100017	1000212	11	0
oppo	100014	1000150	17	0
oppo	100012	1000059	5	0
oppo	100003	1000026	21	0
oppo	100019	1000153	4	0
apple	100012	1000099	7	0
gionee	100011	-	4	0
apple	100022	100022	89	0
alps	100017	-	2	0
apple	100014	1000250	7	0
smartisan	100028	1001593	2	0
tcl	100010	1000017	1	0
others	100003	1000200	1	0
apple	100020	1000201	3	0
yulong	100023	1000010	5	0
apple	100017	1000095	16	0
oppo	100031	1001532	1	0
lenovo	100015	1000103	1	0
oppo	100019	1000022	26	0
others	100027	-	5	0
gionee	100012	1000196	1	0
zte	100010	-	1	0
vivo	100017	-	65	1
vivo	100014	1000150	16	0
oppo	100004	1001601	4	0
oppo	100012	-	51	1
gionee	100006	1000004	1	0
gionee	100006	1000005	1	0
others	100024	1000277	1	0
apple	100023	1000381	3	0
gionee	100015	1000194	5	0
apple	100007	-	7	0
yulong	100012	-	0	0
lenovo	100016	-	1	0
cmdc	100019	1000047	1	0
meitu	100024	1000024	1	0
apple	100025	1000273	1	0
xiaomi	100012	1000224	2	0
xiaomi	100019	1000047	13	0
vivo	100029	1000052	9	0
xiaomi	100019	1000042	3	0
yulong	100017	1000128	1	0
gionee	100003	1000066	1	0
xiaomi	100021	-	2	0
huawei	100028	1000051	17	0
meizu	100003	-	2	0
doov	100017	-	1	0
xiaomi	100017	1000372	1	0
lenovo	100016	1000075	2	0
vivo	100015	1000121	28	0
vivo	100002	100002	35	0
others	100021	1000050	1	0
vivo	100024	1000277	2	0
vivo	100016	1000181	16	0
koobee	100016	1000227	1	0
vivo	100004	1000123	26	0
samsung	100011	-	1	0
koobee	100010	-	1	0
gionee	100017	1000274	1	0
vivo	100021	1001518	1	0
meizu	100027	1000074	0	0
vivo	100018	1000110	2	0
oppo	100015	1000194	28	0
xiaomi	100011	1000109	1	0
gionee	100024	1000332	2	0
vivo	100010	1000117	8	0
meizu	100011	-	2	0
vivo	100011	1000109	17	0
vivo	100004	1000306	8	0
others	100006	1000004	2	0
huawei	100006	-	5	0
huawei	100014	1000321	1	0
huawei	100025	1001441	1	0
apple	100018	1000110	7	0
nubia	100003	-	2	0
vivo	100023	1000311	1	0
huawei	100018	1000110	8	0
huawei	100023	-	42	0
oppo	3	-	0	0
smartisan	100015	-	1	0
oppo	100007	1000325	2	0
apple	100019	1001644	12	0
xiaomi	100031	1001610	3	0
xiaomi	100031	1001614	1	0
oppo	100007	1000328	3	0
htc	100013	1000048	1	0
apple	100024	1000356	2	0
oppo	100005	1000045	5	0
letv	100010	1000037	1	0
nubia	100012	1000020	1	0
alps	100014	1000023	1	0
huawei	100016	1000272	6	1
apple	100030	1000115	3	0
gionee	100010	1000162	1	0
others	100010	1000017	5	0
oppo	100029	-	5	0
others	100010	1000018	2	0
xiaomi	100014	1000295	1	0
gionee	100024	1000024	2	0
hisense	100022	100022	1	0
xiaomi	100017	1001647	7	0
apple	100006	1001608	2	0
samsung	100007	-	1	0
oppo	100020	1000322	3	0
vivo	100005	1000269	1	0
vivo	100007	1000325	3	0
htc	100015	1000121	0	0
xiaomi	100010	1000117	5	0
vivo	100007	1000328	2	0
apple	100013	1000114	4	0
gionee	100010	1000018	1	0
vivo	100003	1000216	4	0
xiaomi	100028	1000051	6	0
xiaomi	100023	1000111	3	0
vivo	100013	1000147	0	0
xiaomi	100016	1000319	1	0
xiaomi	100016	1000078	14	0
xiaomi	100015	1000194	8	0
oppo	100020	1000214	2	0
xiaomi	100016	1000075	9	0
samsung	100005	1000127	1	0
oppo	100023	1000164	1	0
others	100020	1000041	1	0
vivo	100023	1000010	28	0
apple	100016	1000319	5	0
samsung	100018	-	4	0
meizu	100003	1000083	5	0
meizu	100016	1001651	7	0
others	100028	1000051	3	0
huawei	100020	1000041	1	0
huawei	100030	1000360	1	0
samsung	100012	1000020	4	0
vivo	100028	1000382	2	0
vivo	100028	1000383	3	0
oppo	1	-	19	0
oppo	100013	1000167	4	0
oppo	100030	1000115	11	0
xiaomi	100016	1000272	2	0
oppo	100018	1000130	11	0
oppo	100028	1001570	5	0
koobee	100012	1000020	1	0
meizu	100023	1000159	1	0
xiaomi	100004	1000027	2	0
doov	100019	-	1	0
vivo	100003	1000143	8	0
oppo	100012	1000137	1	0
huawei	100031	1001610	1	0
oppo	100012	1000133	25	0
zte	100016	1000021	1	0
vivo	100012	1000165	5	0
gionee	100011	1000087	1	0
oppo	100025	1000019	26	0
huawei	100015	1000179	5	0
yulong	100027	1000001	1	0
apple	100019	1000022	32	0
huawei	100015	1000174	1	0
oppo	100023	1000138	4	0
apple	100014	1000068	10	0
gionee	100008	1000233	2	0
vivo	100023	1000111	5	0
meizu	100017	1000003	10	0
oppo	100023	1000131	2	0
oppo	100023	1000132	5	0
xiaomi	100005	-	4	0
huawei	100024	1000356	5	0
huawei	100007	1001624	3	0
samsung	100030	1000115	1	0
huawei	100024	1000355	1	0
apple	46	-	1	0
oppo	100011	1000109	17	0
oppo	100012	1000224	7	0
oppo	100017	1000352	2	0
lg	100013	1000167	1	0
yulong	100014	1001635	0	0
letv	100003	1000072	1	0
others	100003	-	1	0
others	100023	1000111	1	0
others	100005	1000038	3	0
apple	100011	1000076	1	0
cmdc	100024	1000387	1	0
vivo	100019	1000042	7	0
apple	100006	1000064	2	0
meitu	100007	1001567	1	0
htc	100010	1000032	1	0
huawei	100003	-	5	1
apple	100023	1000164	1	0
meizu	100019	1000308	1	0
others	100020	1001573	1	0
apple	100004	-	15	0
doov	100015	1000008	1	0
oppo	100005	1000061	4	0
vivo	100011	1000006	10	0
apple	100023	1000184	1	0
meizu	100004	1000142	1	0
oppo	100025	1000341	5	0
oppo	100025	1000343	1	0
oppo	100025	1000348	6	0
oppo	100028	1001554	1	0
vivo	100014	1001635	6	0
meizu	100019	1000042	3	0
apple	100020	1000214	5	0
gionee	100011	1000062	1	0
meizu	100019	1000047	6	0
doov	100016	1000049	1	0
yulong	100016	1000075	1	0
oppo	100019	1000030	10	0
lenovo	100024	1000387	1	0
oppo	100019	1000035	42	0
xiaomi	100012	1000071	1	0
oppo	100008	1000014	14	0
huawei	100028	1000220	1	0
oppo	100008	-	6	0
vivo	100005	1000192	2	0
letv	100018	1000013	2	0
apple	100023	1000213	4	0
xiaomi	100003	1000083	15	0
apple	100011	1000109	22	0
vivo	100010	1000098	13	0
vivo	100018	-	31	0
vivo	100010	1000090	4	0
gionee	100017	1000128	1	0
meizu	100012	1001579	1	0
xiaomi	100003	1000065	4	0
xiaomi	100003	1000067	11	0
vivo	100014	1000023	12	0
huawei	100027	1000298	2	0
others	100019	1001693	3	0
xiaomi	100005	1000038	10	0
meizu	100028	1000051	2	0
smartisan	100016	-	2	0
oppo	100007	1001567	4	0
xiaomi	100011	1000028	10	0
vivo	100016	1000049	43	0
huawei	100011	1000006	4	0
huawei	100011	1000007	7	0
vivo	100024	1000355	3	0
vivo	100025	-	54	1
apple	100018	1000346	3	0
tcl	100004	1000163	1	0
huawei	100006	1000004	7	0
huawei	100006	1000005	4	0
apple	100027	1000298	1	0
vivo	100016	1000190	20	0
huawei	100005	-	4	0
huawei	100016	1000113	4	0
konka	100003	1000143	2	0
vivo	100014	1000215	1	0
meitu	100010	1000034	1	0
vivo	100018	1000120	9	0
meizu	100028	1001554	1	0
xiaomi	100018	1000089	3	0
xiaomi	100022	100022	27	0
oppo	100006	1000182	5	0
oppo	100016	1000319	6	0
xiaomi	100017	1000128	4	0
apple	100019	-	99	0
zte	100031	1000053	1	0
oppo	100004	1000096	5	0
huawei	100004	1000142	6	0
apple	100018	1000166	2	0
vivo	497	-	5	0
xiaomi	100014	1000204	1	0
others	100012	1001579	1	0
meizu	100030	1000115	1	0
koobee	100012	-	1	0
oppo	100003	-	7	0
apple	100007	1000015	5	0
apple	100004	1000123	15	0
xiaomi	100004	1000102	3	0
others	100016	1000177	1	0
xiaomi	100023	1000213	2	0
cmdc	100012	1000196	1	0
vivo	100011	1000007	11	0
gionee	100024	1001543	4	0
xiaomi	100024	-	6	0
htc	100015	1000009	2	0
meizu	100027	1001621	0	0
oppo	100014	1001635	8	0
huawei	100025	1000019	12	0
others	100006	1000294	1	0
motorola	100010	1000032	1	0
huawei	100006	1001608	2	0
samsung	100016	1000021	6	0
huawei	100016	1000243	2	0
letv	100001	100001	1	0
nubia	100010	-	2	0
meizu	100011	1000062	1	0
